qidian,zhongdian,tian,xiaoshi,avg_sudu,cheliuliang
2011,79005E,2021/8/13,23,49.069,2
2011,79005E,2021/8/14,1,47.119,1
2011,79005E,2021/8/14,2,41.686,2
2011,79005E,2021/8/14,3,50.704,2
2011,79005E,2021/8/14,5,40.361,3
2011,79005E,2021/8/14,6,45.25,20
2011,79005E,2021/8/14,7,45.872,30
2011,79005E,2021/8/14,8,45.045,36
2011,79005E,2021/8/14,9,46.801,60
2011,79005E,2021/8/14,10,47.367,62
2011,79005E,2021/8/14,11,45.095,33
2011,79005E,2021/8/14,12,47.338,32
2011,79005E,2021/8/14,13,48.987,29
2011,79005E,2021/8/14,14,47.976,23
2011,79005E,2021/8/14,15,46.558,34
2011,79005E,2021/8/14,16,45.895,35
2011,79005E,2021/8/14,17,45.616,34
2011,79005E,2021/8/14,18,46.348,33
2011,79005E,2021/8/14,19,46.709,24
2011,79005E,2021/8/14,20,44.527,13
2011,79005E,2021/8/14,21,44.712,3
2011,79005E,2021/8/14,22,43.315,7
2011,79005E,2021/8/14,23,45.874,3
2011,79005E,2021/8/15,0,42.84,3
2011,79005E,2021/8/15,1,46.811,2
2011,79005E,2021/8/15,2,48.706,5
2011,79005E,2021/8/15,5,41.596,3
2011,79005E,2021/8/15,6,43.279,15
2011,79005E,2021/8/15,7,46.995,18
2011,79005E,2021/8/15,8,46.46,30
2011,79005E,2021/8/15,9,46.171,54
2011,79005E,2021/8/15,10,46.844,47
2011,79005E,2021/8/15,11,43.835,26
2011,79005E,2021/8/15,12,43.856,22
2011,79005E,2021/8/15,13,48.429,21
2011,79005E,2021/8/15,14,47.106,31
2011,79005E,2021/8/15,15,45.907,25
2011,79005E,2021/8/15,16,45.353,26
2011,79005E,2021/8/15,17,45.386,22
2011,79005E,2021/8/15,18,45.514,33
2011,79005E,2021/8/15,19,45.585,26
2011,79005E,2021/8/15,20,42.692,23
2011,79005E,2021/8/15,21,41.443,18
2011,79005E,2021/8/15,22,39.541,5
2011,79005E,2021/8/15,23,34.5,3
2011,79005E,2021/8/16,0,46.919,7
2011,79005E,2021/8/16,1,52.704,1
2011,79005E,2021/8/16,3,35.255,2
2011,79005E,2021/8/16,4,40.162,2
2011,79005E,2021/8/16,5,43.582,3
2011,79005E,2021/8/16,6,42.276,10
2011,79005E,2021/8/16,7,47.359,40
2011,79005E,2021/8/16,8,47.166,45
2011,79005E,2021/8/16,9,46.367,40
2011,79005E,2021/8/16,10,46.356,50
2011,79005E,2021/8/16,11,47.383,24
2011,79005E,2021/8/16,12,46.054,24
2011,79005E,2021/8/16,13,44.844,25
2011,79005E,2021/8/16,14,45.172,48
2011,79005E,2021/8/16,15,46.72,18
2011,79005E,2021/8/16,16,46.172,26
2011,79005E,2021/8/16,17,44.875,28
2011,79005E,2021/8/16,18,40.096,21
2011,79005E,2021/8/16,19,42.772,19
2011,79005E,2021/8/16,20,43.422,14
2011,79005E,2021/8/16,21,47.873,6
2011,79005E,2021/8/16,22,43.532,4
2011,79005E,2021/8/16,23,41.762,6
2011,79005E,2021/8/17,0,47.374,3
2011,79005E,2021/8/17,2,44.469,1
2011,79005E,2021/8/17,3,46.809,1
2011,79005E,2021/8/17,4,47.269,2
2011,79005E,2021/8/17,5,38.829,2
2011,79005E,2021/8/17,6,45.886,9
2011,79005E,2021/8/17,7,43.553,22
2011,79005E,2021/8/17,8,47.202,50
2011,79005E,2021/8/17,9,44.703,32
2011,79005E,2021/8/17,10,45.489,31
2011,79005E,2021/8/17,11,47.829,27
2011,79005E,2021/8/17,12,45.977,33
2011,79005E,2021/8/17,13,45.793,33
2011,79005E,2021/8/17,14,47.923,30
2011,79005E,2021/8/17,15,46.409,31
2011,79005E,2021/8/17,16,44.876,38
2011,79005E,2021/8/17,17,46.767,34
2011,79005E,2021/8/17,18,45.419,29
2011,79005E,2021/8/17,19,46.343,15
2011,79005E,2021/8/17,20,38.851,13
2011,79005E,2021/8/17,21,42.949,6
2011,79005E,2021/8/17,22,44.05,8
2011,79005E,2021/8/17,23,39.927,4
2011,79005E,2021/8/18,0,43.759,2
2011,79005E,2021/8/18,5,43.368,2
2011,79005E,2021/8/18,6,48.182,12
2011,79005E,2021/8/18,7,47.482,20
2011,79005E,2021/8/18,8,46.444,32
2011,79005E,2021/8/18,9,46.604,36
2011,79005E,2021/8/18,10,46.188,25
2011,79005E,2021/8/18,11,46.864,28
2011,79005E,2021/8/18,12,43.681,30
2011,79005E,2021/8/18,13,47.621,25
2011,79005E,2021/8/18,14,47.371,27
2011,79005E,2021/8/18,15,45.379,27
2011,79005E,2021/8/18,16,42.394,30
2011,79005E,2021/8/18,17,44.12,36
2011,79005E,2021/8/18,18,42.797,18
2011,79005E,2021/8/18,19,43.851,19
2011,79005E,2021/8/18,20,42.649,14
2011,79005E,2021/8/18,21,44.275,15
2011,79005E,2021/8/18,22,45.213,6
2011,79005E,2021/8/18,23,32.383,3
2011,79005E,2021/8/19,0,46.503,1
2011,79005E,2021/8/19,2,35.934,1
2011,79005E,2021/8/19,3,44.469,1
2011,79005E,2021/8/19,4,38.459,1
2011,79005E,2021/8/19,5,42.799,2
2011,79005E,2021/8/19,6,43.734,9
2011,79005E,2021/8/19,7,48.035,21
2011,79005E,2021/8/19,8,48.502,41
2011,79005E,2021/8/19,9,46.284,45
2011,79005E,2021/8/19,10,47.649,47
2011,79005E,2021/8/19,11,45.822,33
2011,79005E,2021/8/19,12,44.315,20
2011,79005E,2021/8/19,13,47.126,20
2011,79005E,2021/8/19,14,49.72,23
2011,79005E,2021/8/19,15,46.209,22
2011,79005E,2021/8/19,16,42.768,24
2011,79005E,2021/8/19,17,47.527,25
2011,79005E,2021/8/19,18,44.743,29
2011,79005E,2021/8/19,19,46.371,16
2011,79005E,2021/8/19,20,46.394,14
2011,79005E,2021/8/19,21,41.645,13
2011,79005E,2021/8/19,22,41.353,10
2011,79005E,2021/8/19,23,42.304,19
2011,79005E,2021/8/20,0,39.059,3
2011,79005E,2021/8/20,1,32.05,1
2011,79005E,2021/8/20,2,42.976,2
2011,79005E,2021/8/20,4,52.704,1
2011,79005E,2021/8/20,5,46.008,6
2011,79005E,2021/8/20,6,44.933,16
2011,79005E,2021/8/20,7,46.39,16
2011,79005E,2021/8/20,8,47.883,33
2011,79005E,2021/8/20,9,47.444,33
2011,79005E,2021/8/20,10,47.035,50
2011,79005E,2021/8/20,11,47.043,38
2011,79005E,2021/8/20,12,45.446,23
2011,79005E,2021/8/20,13,47.136,25
2011,79005E,2021/8/20,14,48.548,33
2011,79005E,2021/8/20,15,45.65,28
2011,79005E,2021/8/20,16,44.32,39
2011,79005E,2021/8/20,17,48.478,31
2011,79005E,2021/8/20,18,46.416,27
2011,79005E,2021/8/20,19,46.015,30
2011,79005E,2021/8/20,20,45.137,24
2011,79005E,2021/8/20,21,40.665,4
2011,79005E,2021/8/20,22,47.059,7
2011,79005E,2021/8/20,23,44.373,3
2011,79005E,2021/8/21,0,26.9,2
2011,79005E,2021/8/21,1,48.401,1
2011,79005E,2021/8/21,4,38.045,2
2011,79005E,2021/8/21,5,46.675,6
2011,79005E,2021/8/21,6,44.578,13
2011,79005E,2021/8/21,7,48.15,14
2011,79005E,2021/8/21,8,44.843,39
2011,79005E,2021/8/21,9,46.459,47
2011,79005E,2021/8/21,10,45.782,48
2011,79005E,2021/8/21,11,45.961,42
2011,79005E,2021/8/21,12,44.753,23
2011,79005E,2021/8/21,13,44.116,23
2011,79005E,2021/8/21,14,46.24,34
2011,79005E,2021/8/21,15,48.715,38
2011,79005E,2021/8/21,16,45.431,43
2011,79005E,2021/8/21,17,45.122,32
2011,79005E,2021/8/21,18,46.597,28
2011,79005E,2021/8/21,19,46.408,17
2011,79005E,2021/8/21,20,44.507,18
2011,79005E,2021/8/21,21,46.305,4
2011,79005E,2021/8/21,22,41.989,7
2011,79005E,2021/8/21,23,32.956,6
2011,79005E,2021/8/22,0,49.912,3
2011,79005E,2021/8/22,3,9.289,1
2011,79005E,2021/8/22,4,43.384,1
2011,79005E,2021/8/22,5,33.953,4
2011,79005E,2021/8/22,6,44.011,11
2011,79005E,2021/8/22,7,45.816,24
2011,79005E,2021/8/22,8,44.539,33
2011,79005E,2021/8/22,9,47.705,31
2011,79005E,2021/8/22,10,47.264,35
2011,79005E,2021/8/22,11,45.175,23
2011,79005E,2021/8/22,12,46.758,24
2011,79005E,2021/8/22,13,43.311,14
2011,79005E,2021/8/22,14,46.935,21
2011,79005E,2021/8/22,15,43.375,24
2011,79005E,2021/8/22,16,43.892,31
2011,79005E,2021/8/22,17,46.707,31
2011,79005E,2021/8/22,18,47.174,25
2011,79005E,2021/8/22,19,47.316,21
2011,79005E,2021/8/22,20,45.306,14
2011,79005E,2021/8/22,21,44.747,8
2011,79005E,2021/8/22,22,48.451,7
2011,79005E,2021/8/22,23,42.805,5
2011,79005E,2021/8/23,0,46.809,1
2011,79005E,2021/8/23,4,33.093,1
2011,79005E,2021/8/23,5,41.726,4
2011,79005E,2021/8/23,6,49.1,18
2011,79005E,2021/8/23,7,48.051,28
2011,79005E,2021/8/23,8,47.309,45
2011,79005E,2021/8/23,9,46.129,42
2011,79005E,2021/8/23,10,47.993,34
2011,79005E,2021/8/23,11,48.778,34
2011,79005E,2021/8/23,12,45.271,23
2011,79005E,2021/8/23,13,45.646,36
2011,79005E,2021/8/23,14,46.141,36
2011,79005E,2021/8/23,15,45.385,30
2011,79005E,2021/8/23,16,45.09,26
2011,79005E,2021/8/23,17,47.532,13
2011,79005E,2021/8/23,18,46.038,23
2011,79005E,2021/8/23,19,47.475,13
2011,79005E,2021/8/23,20,44.258,7
2011,79005E,2021/8/23,21,45.105,16
2011,79005E,2021/8/23,22,45.278,3
2011,79005E,2021/8/23,23,45.348,2
2011,79005E,2021/8/24,0,42.831,4
2011,79005E,2021/8/24,1,50.034,2
2011,79005E,2021/8/24,4,34.207,1
2011,79005E,2021/8/24,5,46.201,1
2011,79005E,2021/8/24,6,43.455,14
2011,79005E,2021/8/24,7,47.711,18
2011,79005E,2021/8/24,8,48.734,108
2011,79005E,2021/8/24,9,45.667,55
2011,79005E,2021/8/24,10,48.279,32
2011,79005E,2021/8/24,11,46.884,32
2011,79005E,2021/8/24,12,44.371,17
2011,79005E,2021/8/24,13,47.659,32
2011,79005E,2021/8/24,14,49.528,24
2011,79005E,2021/8/24,15,43.706,26
2011,79005E,2021/8/24,16,45.989,21
2011,79005E,2021/8/24,17,49.089,28
2011,79005E,2021/8/24,18,42.084,29
2011,79005E,2021/8/24,19,43.126,19
2011,79005E,2021/8/24,20,45.075,12
2011,79005E,2021/8/24,21,44.614,11
2011,79005E,2021/8/24,22,36.707,6
2011,79005E,2021/8/25,0,42.991,2
2011,79005E,2021/8/25,1,35.398,1
2011,79005E,2021/8/25,3,51.558,1
2011,79005E,2021/8/25,4,46.503,1
2011,79005E,2021/8/25,5,39.749,1
2011,79005E,2021/8/25,6,46.178,5
2011,79005E,2021/8/25,7,46.271,26
2011,79005E,2021/8/25,8,47.104,25
2011,79005E,2021/8/25,9,46.875,33
2011,79005E,2021/8/25,10,46.545,41
2011,79005E,2021/8/25,11,42.267,32
2011,79005E,2021/8/25,12,47.849,25
2011,79005E,2021/8/25,13,46.797,33
2011,79005E,2021/8/25,14,45.771,36
2011,79005E,2021/8/25,15,46.995,32
2011,79005E,2021/8/25,16,47.327,30
2011,79005E,2021/8/25,17,44.629,35
2011,79005E,2021/8/25,18,44.881,22
2011,79005E,2021/8/25,19,44.69,22
2011,79005E,2021/8/25,20,43.239,11
2011,79005E,2021/8/25,21,43.936,12
2011,79005E,2021/8/25,22,40.146,3
2011,79005E,2021/8/25,23,44.965,2
2011,79005E,2021/8/26,0,49.41,1
2011,79005E,2021/8/26,1,38.669,1
2011,79005E,2021/8/26,2,43.126,2
2011,79005E,2021/8/26,5,31.482,1
2011,79005E,2021/8/26,6,45.528,9
2011,79005E,2021/8/26,7,42.719,29
2011,79005E,2021/8/26,8,45.354,42
2011,79005E,2021/8/26,9,46.674,46
2011,79005E,2021/8/26,10,46.987,39
2011,79005E,2021/8/26,11,45.857,28
2011,79005E,2021/8/26,12,47.673,31
2011,79005E,2021/8/26,13,45.908,24
2011,79005E,2021/8/26,14,46.95,38
2011,79005E,2021/8/26,15,45.381,28
2011,79005E,2021/8/26,16,47.581,35
2011,79005E,2021/8/26,17,43.926,30
2011,79005E,2021/8/26,18,45.065,27
2011,79005E,2021/8/26,19,44.691,16
2011,79005E,2021/8/26,20,42.703,12
2011,79005E,2021/8/26,21,42.562,6
2011,79005E,2021/8/26,22,44.735,4
2011,79005E,2021/8/26,23,36.657,3
2011,79005E,2021/8/27,1,39.053,2
2011,79005E,2021/8/27,2,37.497,2
2011,79005E,2021/8/27,3,20.504,1
2011,79005E,2021/8/27,4,47.433,1
2011,79005E,2021/8/27,5,46.721,3
2011,79005E,2021/8/27,6,42.16,15
2011,79005E,2021/8/27,7,43.501,16
2011,79005E,2021/8/27,8,48.143,27
2011,79005E,2021/8/27,9,46.916,54
2011,79005E,2021/8/27,10,45.876,37
2011,79005E,2021/8/27,11,44.168,34
2011,79005E,2021/8/27,12,47.471,37
2011,79005E,2021/8/27,13,46.084,28
2011,79005E,2021/8/27,14,46.05,31
2011,79005E,2021/8/27,15,46.263,35
2011,79005E,2021/8/27,16,47.208,26
2011,79005E,2021/8/27,17,47.899,38
2011,79005E,2021/8/27,18,46.888,34
2011,79005E,2021/8/27,19,46.475,28
2011,79005E,2021/8/27,20,43.47,14
2011,79005E,2021/8/27,21,42.784,10
2011,79005E,2021/8/27,22,47.674,7
2011,79005E,2021/8/27,23,43.024,6
2011,79005E,2021/8/28,2,51.558,1
2011,79005E,2021/8/28,5,30.902,4
2011,79005E,2021/8/28,6,46.659,7
2011,79005E,2021/8/28,7,48.204,17
2011,79005E,2021/8/28,8,46.145,52
2011,79005E,2021/8/28,9,46.325,48
2011,79005E,2021/8/28,10,45.25,53
2011,79005E,2021/8/28,11,44.78,32
2011,79005E,2021/8/28,12,47.252,22
2011,79005E,2021/8/28,13,46.163,48
2011,79005E,2021/8/28,14,46.649,42
2011,79005E,2021/8/28,15,46.515,31
2011,79005E,2021/8/28,16,46.65,39
2011,79005E,2021/8/28,17,45.922,33
2011,79005E,2021/8/28,18,44.328,33
2011,79005E,2021/8/28,19,46.965,16
2011,79005E,2021/8/28,20,44.729,18
2011,79005E,2021/8/28,21,42.908,17
2011,79005E,2021/8/28,22,42.097,8
2011,79005E,2021/8/28,23,46.932,6
2011,79005E,2021/8/29,0,34.844,4
2011,79005E,2021/8/29,1,48.733,1
2011,79005E,2021/8/29,4,35.754,1
2011,79005E,2021/8/29,5,35.328,5
2011,79005E,2021/8/29,6,44.64,6
2011,79005E,2021/8/29,7,44.318,23
2011,79005E,2021/8/29,8,47.497,30
2011,79005E,2021/8/29,9,46.391,26
2011,79005E,2021/8/29,10,46.619,49
2011,79005E,2021/8/29,11,45.7,30
2011,79005E,2021/8/29,12,46.025,25
2011,79005E,2021/8/29,13,47.027,25
2011,79005E,2021/8/29,14,48.474,27
2011,79005E,2021/8/29,15,46.62,38
2011,79005E,2021/8/29,16,48.392,30
2011,79005E,2021/8/29,17,49.805,29
2011,79005E,2021/8/29,18,50.845,26
2011,79005E,2021/8/29,19,45.379,29
2011,79005E,2021/8/29,20,44.141,16
2011,79005E,2021/8/29,21,46.493,16
2011,79005E,2021/8/29,22,36.402,4
2011,79005E,2021/8/29,23,47.36,5
2011,79005E,2021/8/30,0,50.794,4
2011,79005E,2021/8/30,1,50.619,2
2011,79005E,2021/8/30,2,49.41,1
2011,79005E,2021/8/30,5,41.508,3
2011,79005E,2021/8/30,6,48.68,16
2011,79005E,2021/8/30,7,50.425,38
2011,79005E,2021/8/30,8,50.953,34
2011,79005E,2021/8/30,9,49.496,39
2011,79005E,2021/8/30,10,45.758,32
2011,79005E,2021/8/30,11,42.982,28
2011,79005E,2021/8/30,12,50.85,25
2011,79005E,2021/8/30,13,49.557,33
2011,79005E,2021/8/30,14,49.913,31
2011,79005E,2021/8/30,15,47.968,18
2011,79005E,2021/8/30,16,48.751,22
2011,79005E,2021/8/30,17,45.108,24
2011,79005E,2021/8/30,18,48.366,25
2011,79005E,2021/8/30,19,44.23,21
2011,79005E,2021/8/30,20,48.35,12
2011,79005E,2021/8/30,21,48.008,6
2011,79005E,2021/8/30,22,40.183,5
2011,79005E,2021/8/30,23,41.676,8
2011,79005E,2021/8/31,0,44.469,1
2011,79005E,2021/8/31,1,40.372,3
2011,79005E,2021/8/31,3,48.401,1
2011,79005E,2021/8/31,4,45.609,1
2011,79005E,2021/8/31,5,46.503,1
2011,79005E,2021/8/31,6,46.374,9
2011,79005E,2021/8/31,7,50.588,11
2011,79005E,2021/8/31,8,48.373,35
2011,79005E,2021/8/31,9,49.669,41
2011,79005E,2021/8/31,10,47.013,23
2011,79005E,2021/8/31,11,52.845,25
2011,79005E,2021/8/31,12,45.561,22
2011,79005E,2021/8/31,13,48.242,25
2011,79005E,2021/8/31,14,46.719,41
2011,79005E,2021/8/31,15,50.143,24
2011,79005E,2021/8/31,16,47.267,26
2011,79005E,2021/8/31,17,46.052,24
2011,79005E,2021/8/31,18,45.109,30
2011,79005E,2021/8/31,19,49.965,12
2011,79005E,2021/8/31,20,44.086,18
2011,79005E,2021/8/31,21,40.673,9
2011,79005E,2021/8/31,22,48.308,3
2011,79005E,2021/8/31,23,42.572,5
2012,780061,2021/6/1,0,45.65,6
2012,780061,2021/6/1,1,49.122,4
2012,780061,2021/6/1,2,42.781,2
2012,780061,2021/6/1,4,47.766,6
2012,780061,2021/6/1,5,49.265,46
2012,780061,2021/6/1,6,50.705,104
2012,780061,2021/6/1,7,50.927,235
2012,780061,2021/6/1,8,49.382,245
2012,780061,2021/6/1,9,49.103,166
2012,780061,2021/6/1,10,48.272,133
2012,780061,2021/6/1,11,48.311,87
2012,780061,2021/6/1,12,48.829,88
2012,780061,2021/6/1,13,47.609,116
2012,780061,2021/6/1,14,48.249,91
2012,780061,2021/6/1,15,47.881,74
2012,780061,2021/6/1,16,49.437,90
2012,780061,2021/6/1,17,48.74,78
2012,780061,2021/6/1,18,47.558,101
2012,780061,2021/6/1,19,49.425,64
2012,780061,2021/6/1,20,48.278,51
2012,780061,2021/6/1,21,48.079,22
2012,780061,2021/6/1,22,47.716,15
2012,780061,2021/6/1,23,47.975,8
2012,780061,2021/6/2,0,48.577,8
2012,780061,2021/6/2,1,40.912,4
2012,780061,2021/6/2,2,47.3,2
2012,780061,2021/6/2,3,52.662,1
2012,780061,2021/6/2,4,47.692,4
2012,780061,2021/6/2,5,50.81,30
2012,780061,2021/6/2,6,51.192,98
2012,780061,2021/6/2,7,51.187,233
2012,780061,2021/6/2,8,51.048,259
2012,780061,2021/6/2,9,49.391,163
2012,780061,2021/6/2,10,48.847,135
2012,780061,2021/6/2,11,48.713,105
2012,780061,2021/6/2,12,47.782,96
2012,780061,2021/6/2,13,50.301,123
2012,780061,2021/6/2,14,48.395,95
2012,780061,2021/6/2,15,48.071,86
2012,780061,2021/6/2,16,48.537,77
2012,780061,2021/6/2,17,50.315,90
2012,780061,2021/6/2,18,48.313,97
2012,780061,2021/6/2,19,48.844,89
2012,780061,2021/6/2,20,47.798,59
2012,780061,2021/6/2,21,46.532,43
2012,780061,2021/6/2,22,49.138,22
2012,780061,2021/6/2,23,43.722,13
2012,780061,2021/6/3,0,53.926,6
2012,780061,2021/6/3,1,47.775,5
2012,780061,2021/6/3,2,44.751,3
2012,780061,2021/6/3,4,46.143,7
2012,780061,2021/6/3,5,50.679,35
2012,780061,2021/6/3,6,49.623,102
2012,780061,2021/6/3,7,51.039,239
2012,780061,2021/6/3,8,50.953,240
2012,780061,2021/6/3,9,48.924,209
2012,780061,2021/6/3,10,48.344,123
2012,780061,2021/6/3,11,48.936,97
2012,780061,2021/6/3,12,49.111,95
2012,780061,2021/6/3,13,49.136,108
2012,780061,2021/6/3,14,48.889,101
2012,780061,2021/6/3,15,48.58,93
2012,780061,2021/6/3,16,48.359,88
2012,780061,2021/6/3,17,50.779,71
2012,780061,2021/6/3,18,48.103,80
2012,780061,2021/6/3,19,49.532,77
2012,780061,2021/6/3,20,51.235,40
2012,780061,2021/6/3,21,49.552,29
2012,780061,2021/6/3,22,46.783,28
2012,780061,2021/6/3,23,48.071,18
2012,780061,2021/6/4,0,47.684,8
2012,780061,2021/6/4,1,39.71,2
2012,780061,2021/6/4,2,59.385,1
2012,780061,2021/6/4,3,32.268,3
2012,780061,2021/6/4,4,44.078,5
2012,780061,2021/6/4,5,51.121,31
2012,780061,2021/6/4,6,50.408,90
2012,780061,2021/6/4,7,52.198,225
2012,780061,2021/6/4,8,48.757,246
2012,780061,2021/6/4,9,47.556,165
2012,780061,2021/6/4,10,47.457,139
2012,780061,2021/6/4,11,47.614,108
2012,780061,2021/6/4,12,47.218,109
2012,780061,2021/6/4,13,47.121,99
2012,780061,2021/6/4,14,46.897,109
2012,780061,2021/6/4,15,46.969,84
2012,780061,2021/6/4,16,47.782,88
2012,780061,2021/6/4,17,46.378,122
2012,780061,2021/6/4,18,47.118,137
2012,780061,2021/6/4,19,48.056,110
2012,780061,2021/6/4,20,46.687,68
2012,780061,2021/6/4,21,45.436,48
2012,780061,2021/6/4,22,47.172,18
2012,780061,2021/6/4,23,46.585,18
2012,780061,2021/6/5,0,47.139,8
2012,780061,2021/6/5,1,48.588,7
2012,780061,2021/6/5,2,35.555,1
2012,780061,2021/6/5,3,47.006,2
2012,780061,2021/6/5,4,49.238,4
2012,780061,2021/6/5,5,47.787,22
2012,780061,2021/6/5,6,47.986,74
2012,780061,2021/6/5,7,51.29,121
2012,780061,2021/6/5,8,48.211,147
2012,780061,2021/6/5,9,46.673,136
2012,780061,2021/6/5,10,47.868,162
2012,780061,2021/6/5,11,48.285,109
2012,780061,2021/6/5,12,48.11,89
2012,780061,2021/6/5,13,46.25,96
2012,780061,2021/6/5,14,47.406,108
2012,780061,2021/6/5,15,44.014,98
2012,780061,2021/6/5,16,46.625,105
2012,780061,2021/6/5,17,46.279,95
2012,780061,2021/6/5,18,47.487,80
2012,780061,2021/6/5,19,48.938,91
2012,780061,2021/6/5,20,47.509,69
2012,780061,2021/6/5,21,45.597,53
2012,780061,2021/6/5,22,46.675,32
2012,780061,2021/6/5,23,47.449,16
2012,780061,2021/6/6,0,44.03,11
2012,780061,2021/6/6,1,51.687,1
2012,780061,2021/6/6,2,47.568,5
2012,780061,2021/6/6,3,38.498,1
2012,780061,2021/6/6,4,39.322,6
2012,780061,2021/6/6,5,49.342,29
2012,780061,2021/6/6,6,46.926,95
2012,780061,2021/6/6,7,46.82,123
2012,780061,2021/6/6,8,47.798,153
2012,780061,2021/6/6,9,48.047,144
2012,780061,2021/6/6,10,48.863,107
2012,780061,2021/6/6,11,48.851,94
2012,780061,2021/6/6,12,48.745,76
2012,780061,2021/6/6,13,51.397,109
2012,780061,2021/6/6,14,49.727,118
2012,780061,2021/6/6,15,48.042,113
2012,780061,2021/6/6,16,47.954,105
2012,780061,2021/6/6,17,46.159,99
2012,780061,2021/6/6,18,46.593,112
2012,780061,2021/6/6,19,48.352,85
2012,780061,2021/6/6,20,48.01,69
2012,780061,2021/6/6,21,46.674,54
2012,780061,2021/6/6,22,44.705,27
2012,780061,2021/6/6,23,46.37,18
2012,780061,2021/6/7,0,41.986,7
2012,780061,2021/6/7,1,52.1,5
2012,780061,2021/6/7,2,57.548,1
2012,780061,2021/6/7,3,29.226,1
2012,780061,2021/6/7,4,39.311,1
2012,780061,2021/6/7,5,48.187,48
2012,780061,2021/6/7,6,48.511,163
2012,780061,2021/6/7,7,49.118,372
2012,780061,2021/6/7,8,48.569,270
2012,780061,2021/6/7,9,47.656,181
2012,780061,2021/6/7,10,47.347,134
2012,780061,2021/6/7,11,47.208,89
2012,780061,2021/6/7,12,46.13,106
2012,780061,2021/6/7,13,47.446,111
2012,780061,2021/6/7,14,46.317,112
2012,780061,2021/6/7,15,47.877,75
2012,780061,2021/6/7,16,49.691,70
2012,780061,2021/6/7,17,47.557,78
2012,780061,2021/6/7,18,47.486,80
2012,780061,2021/6/7,19,48.978,73
2012,780061,2021/6/7,20,49.364,55
2012,780061,2021/6/7,21,48.314,43
2012,780061,2021/6/7,22,50.549,20
2012,780061,2021/6/7,23,44.768,12
2012,780061,2021/6/8,0,45.43,10
2012,780061,2021/6/8,1,46.815,6
2012,780061,2021/6/8,2,48.371,3
2012,780061,2021/6/8,3,51.687,1
2012,780061,2021/6/8,4,45.935,3
2012,780061,2021/6/8,5,52.205,17
2012,780061,2021/6/8,6,51.301,102
2012,780061,2021/6/8,7,52.219,263
2012,780061,2021/6/8,8,51.485,214
2012,780061,2021/6/8,9,50.768,188
2012,780061,2021/6/8,10,50.798,120
2012,780061,2021/6/8,11,50.548,84
2012,780061,2021/6/8,12,50.265,88
2012,780061,2021/6/8,13,50.964,104
2012,780061,2021/6/8,14,50.519,97
2012,780061,2021/6/8,15,51.126,89
2012,780061,2021/6/8,16,47.686,88
2012,780061,2021/6/8,17,49.331,82
2012,780061,2021/6/8,18,47.809,72
2012,780061,2021/6/8,19,51.424,67
2012,780061,2021/6/8,20,49.548,56
2012,780061,2021/6/8,21,50.015,44
2012,780061,2021/6/8,22,46.97,22
2012,780061,2021/6/8,23,49.492,8
2012,780061,2021/6/9,0,48.994,11
2012,780061,2021/6/9,1,47.138,5
2012,780061,2021/6/9,2,40.746,1
2012,780061,2021/6/9,4,42.661,7
2012,780061,2021/6/9,5,53.191,31
2012,780061,2021/6/9,6,51.664,105
2012,780061,2021/6/9,7,53.847,219
2012,780061,2021/6/9,8,52.196,270
2012,780061,2021/6/9,9,50.456,196
2012,780061,2021/6/9,10,51.202,145
2012,780061,2021/6/9,11,51.068,116
2012,780061,2021/6/9,12,50.838,96
2012,780061,2021/6/9,13,51.72,118
2012,780061,2021/6/9,14,52.001,114
2012,780061,2021/6/9,15,48.487,87
2012,780061,2021/6/9,16,48.92,89
2012,780061,2021/6/9,17,50.631,88
2012,780061,2021/6/9,18,49.945,101
2012,780061,2021/6/9,19,50.904,76
2012,780061,2021/6/9,20,49.129,61
2012,780061,2021/6/9,21,47.062,36
2012,780061,2021/6/9,22,48.426,30
2012,780061,2021/6/9,23,54.411,16
2012,780061,2021/6/10,0,50.867,9
2012,780061,2021/6/10,2,40.453,2
2012,780061,2021/6/10,3,52.662,1
2012,780061,2021/6/10,4,38.416,3
2012,780061,2021/6/10,5,51.988,33
2012,780061,2021/6/10,6,51.403,99
2012,780061,2021/6/10,7,53.584,250
2012,780061,2021/6/10,8,51.696,255
2012,780061,2021/6/10,9,49.952,213
2012,780061,2021/6/10,10,49.027,139
2012,780061,2021/6/10,11,50.601,97
2012,780061,2021/6/10,12,49.689,84
2012,780061,2021/6/10,13,52.349,99
2012,780061,2021/6/10,14,51.079,104
2012,780061,2021/6/10,15,51.803,79
2012,780061,2021/6/10,16,51.152,73
2012,780061,2021/6/10,17,51.566,91
2012,780061,2021/6/10,18,49.41,110
2012,780061,2021/6/10,19,49.788,66
2012,780061,2021/6/10,20,50.327,44
2012,780061,2021/6/10,21,49.358,48
2012,780061,2021/6/10,22,49.293,23
2012,780061,2021/6/10,23,43,17
2012,780061,2021/6/11,0,50.818,10
2012,780061,2021/6/11,1,50.603,5
2012,780061,2021/6/11,2,54.588,3
2012,780061,2021/6/11,3,21.4,2
2012,780061,2021/6/11,4,36.514,7
2012,780061,2021/6/11,5,49.297,40
2012,780061,2021/6/11,6,51.772,109
2012,780061,2021/6/11,7,52.885,237
2012,780061,2021/6/11,8,52.329,208
2012,780061,2021/6/11,9,49.891,186
2012,780061,2021/6/11,10,50.627,159
2012,780061,2021/6/11,11,51.582,114
