qidian,zhongdian,tian,xiaoshi,avg_sudu,cheliuliang
79007A,101001,2021/8/23,17,96.686,587
79007A,101001,2021/8/23,18,98.646,541
79007A,101001,2021/8/23,19,87.92,416
79007A,101001,2021/8/23,20,85.519,299
79007A,101001,2021/8/23,21,94.526,229
79007A,101001,2021/8/23,22,103.786,136
79007A,101001,2021/8/23,23,90.3,162
79007A,101001,2021/8/24,0,93.501,65
79007A,101001,2021/8/24,1,101.165,28
79007A,101001,2021/8/24,2,93.54,24
79007A,101001,2021/8/24,3,94.455,15
79007A,101001,2021/8/24,4,99.386,17
79007A,101001,2021/8/24,5,99.749,52
79007A,101001,2021/8/24,6,102.778,88
79007A,101001,2021/8/24,7,104.857,238
79007A,101001,2021/8/24,8,101.474,270
79007A,101001,2021/8/24,9,96.568,362
79007A,101001,2021/8/24,10,95.717,340
79007A,101001,2021/8/24,11,93.467,356
79007A,101001,2021/8/24,12,91.282,401
79007A,101001,2021/8/24,13,96.214,372
79007A,101001,2021/8/24,14,83.895,295
79007A,101001,2021/8/24,15,90.481,352
79007A,101001,2021/8/24,16,90.64,457
79007A,101001,2021/8/24,17,100.829,673
79007A,101001,2021/8/24,18,95.508,658
79007A,101001,2021/8/24,19,92.207,469
79007A,101001,2021/8/24,20,84.373,310
79007A,101001,2021/8/24,21,97.605,238
79007A,101001,2021/8/24,22,101.611,178
79007A,101001,2021/8/24,23,99.071,112
79007A,101001,2021/8/25,0,103.833,80
79007A,101001,2021/8/25,1,95.277,72
79007A,101001,2021/8/25,2,92.994,35
79007A,101001,2021/8/25,3,90.325,25
79007A,101001,2021/8/25,4,87.893,22
79007A,101001,2021/8/25,5,89.748,60
79007A,101001,2021/8/25,6,92.826,120
79007A,101001,2021/8/25,7,103.369,253
79007A,101001,2021/8/25,8,100.313,288
79007A,101001,2021/8/25,9,103.145,393
79007A,101001,2021/8/25,10,98.133,453
79007A,101001,2021/8/25,11,92.805,479
79007A,101001,2021/8/25,12,93.697,436
79007A,101001,2021/8/25,13,93.888,485
79007A,101001,2021/8/25,14,96.088,461
79007A,101001,2021/8/25,15,88.163,446
79007A,101001,2021/8/25,16,89.272,529
79007A,101001,2021/8/25,17,96.46,515
79007A,101001,2021/8/25,18,100.416,709
79007A,101001,2021/8/25,19,88.723,541
79007A,101001,2021/8/25,20,91.985,345
79007A,101001,2021/8/25,21,98.369,240
79007A,101001,2021/8/25,22,94.276,199
79007A,101001,2021/8/25,23,89.07,141
79007A,101001,2021/8/26,0,105.353,70
79007A,101001,2021/8/26,1,104.151,50
79007A,101001,2021/8/26,2,108.843,35
79007A,101001,2021/8/26,3,87.557,18
79007A,101001,2021/8/26,4,84.995,16
79007A,101001,2021/8/26,5,84.153,66
79007A,101001,2021/8/26,6,103.234,124
79007A,101001,2021/8/26,7,106.33,277
79007A,101001,2021/8/26,8,96.828,339
79007A,101001,2021/8/26,9,110.002,350
79007A,101001,2021/8/26,10,101.733,374
79007A,101001,2021/8/26,11,94.651,402
79007A,101001,2021/8/26,12,92.025,468
79007A,101001,2021/8/26,13,90.186,434
79007A,101001,2021/8/26,14,94.269,470
79007A,101001,2021/8/26,15,92.291,539
79007A,101001,2021/8/26,16,98.791,526
79007A,101001,2021/8/26,17,102.977,715
79007A,101001,2021/8/26,18,96.961,704
79007A,101001,2021/8/26,19,95.448,495
79007A,101001,2021/8/26,20,90.384,341
79007A,101001,2021/8/26,21,94.261,258
79007A,101001,2021/8/26,22,102.148,212
79007A,101001,2021/8/26,23,104.725,122
79007A,101001,2021/8/27,0,101.887,102
79007A,101001,2021/8/27,1,101.799,59
79007A,101001,2021/8/27,2,107.19,63
79007A,101001,2021/8/27,3,97.051,22
79007A,101001,2021/8/27,4,90.727,25
79007A,101001,2021/8/27,5,97.107,59
79007A,101001,2021/8/27,6,94.016,122
79007A,101001,2021/8/27,7,102.143,253
79007A,101001,2021/8/27,8,104.043,339
79007A,101001,2021/8/27,9,101.46,410
79007A,101001,2021/8/27,10,97.648,448
79007A,101001,2021/8/27,11,95.006,470
79007A,101001,2021/8/27,12,93.872,494
79007A,101001,2021/8/27,13,97.013,524
79007A,101001,2021/8/27,14,94.02,546
79007A,101001,2021/8/27,15,88.937,602
79007A,101001,2021/8/27,16,94.394,715
79007A,101001,2021/8/27,17,96.266,958
79007A,101001,2021/8/27,18,97.039,825
79007A,101001,2021/8/27,19,87.883,653
79007A,101001,2021/8/27,20,87.933,433
79007A,101001,2021/8/27,21,95.521,284
79007A,101001,2021/8/27,22,94.718,211
79007A,101001,2021/8/27,23,99.622,125
79007A,101001,2021/8/28,0,98.276,83
79007A,101001,2021/8/28,1,96.295,73
79007A,101001,2021/8/28,2,106.82,43
79007A,101001,2021/8/28,3,96.936,21
79007A,101001,2021/8/28,4,101.599,20
79007A,101001,2021/8/28,5,91.716,64
79007A,101001,2021/8/28,6,95.384,120
79007A,101001,2021/8/28,7,103.164,213
79007A,101001,2021/8/28,8,100.567,290
79007A,101001,2021/8/28,9,108.612,421
79007A,101001,2021/8/28,10,91.34,544
79007A,101001,2021/8/28,11,92.398,493
79007A,101001,2021/8/28,12,96.418,421
79007A,101001,2021/8/28,13,92.531,479
79007A,101001,2021/8/28,14,91.023,520
79007A,101001,2021/8/28,15,90.762,461
79007A,101001,2021/8/28,16,99.552,443
79007A,101001,2021/8/28,17,97.352,475
79007A,101001,2021/8/28,18,101.888,459
79007A,101001,2021/8/28,19,93.532,479
79007A,101001,2021/8/28,20,94.895,368
79007A,101001,2021/8/28,21,103.874,210
79007A,101001,2021/8/28,22,94.313,184
79007A,101001,2021/8/28,23,100.207,116
79007A,101001,2021/8/29,0,94.499,68
79007A,101001,2021/8/29,1,103.687,71
79007A,101001,2021/8/29,2,102.678,41
79007A,101001,2021/8/29,3,93.622,17
79007A,101001,2021/8/29,4,84.596,26
79007A,101001,2021/8/29,5,95.235,56
79007A,101001,2021/8/29,6,101.817,118
79007A,101001,2021/8/29,7,110.26,168
79007A,101001,2021/8/29,8,108.162,261
79007A,101001,2021/8/29,9,105.528,422
79007A,101001,2021/8/29,10,92.215,464
79007A,101001,2021/8/29,11,109.643,430
79007A,101001,2021/8/29,12,99.416,410
79007A,101001,2021/8/29,13,100.639,417
79007A,101001,2021/8/29,14,98.687,391
79007A,101001,2021/8/29,15,99.338,488
79007A,101001,2021/8/29,16,93.15,459
79007A,101001,2021/8/29,17,94.629,459
79007A,101001,2021/8/29,18,95.614,483
79007A,101001,2021/8/29,19,93.1,481
79007A,101001,2021/8/29,20,96.962,307
79007A,101001,2021/8/29,21,101.051,241
79007A,101001,2021/8/29,22,92.258,182
79007A,101001,2021/8/29,23,96.293,101
79007A,101001,2021/8/30,0,93.729,73
79007A,101001,2021/8/30,1,106.323,42
79007A,101001,2021/8/30,2,93.678,32
79007A,101001,2021/8/30,3,93.952,18
79007A,101001,2021/8/30,4,97.665,22
79007A,101001,2021/8/30,5,93.843,72
79007A,101001,2021/8/30,6,100.434,115
79007A,101001,2021/8/30,7,103.342,251
79007A,101001,2021/8/30,8,101.611,306
79007A,101001,2021/8/30,9,93.093,421
79007A,101001,2021/8/30,10,93.948,389
79007A,101001,2021/8/30,11,99.509,382
79007A,101001,2021/8/30,12,92.069,348
79007A,101001,2021/8/30,13,96.046,393
79007A,101001,2021/8/30,14,90.761,404
79007A,101001,2021/8/30,15,94.92,428
79007A,101001,2021/8/30,16,98.411,452
79007A,101001,2021/8/30,17,91.959,703
79007A,101001,2021/8/30,18,98.409,597
79007A,101001,2021/8/30,19,105.418,371
79007A,101001,2021/8/30,20,97.352,274
79007A,101001,2021/8/30,21,103.974,189
79007A,101001,2021/8/30,22,88.449,171
79007A,101001,2021/8/30,23,103.24,78
79007A,101001,2021/8/31,0,96.854,53
79007A,101001,2021/8/31,1,103.522,55
79007A,101001,2021/8/31,2,109.707,27
79007A,101001,2021/8/31,3,105.156,20
79007A,101001,2021/8/31,4,85.916,17
79007A,101001,2021/8/31,5,95.355,60
79007A,101001,2021/8/31,6,102.11,106
79007A,101001,2021/8/31,7,98.293,214
79007A,101001,2021/8/31,8,103.061,244
79007A,101001,2021/8/31,9,97.484,305
79007A,101001,2021/8/31,10,105.486,343
79007A,101001,2021/8/31,11,103.878,334
79007A,101001,2021/8/31,12,93,416
79007A,101001,2021/8/31,13,90.676,434
79007A,101001,2021/8/31,14,95.952,361
79007A,101001,2021/8/31,15,96.703,423
79007A,101001,2021/8/31,16,90.174,480
79007A,101001,2021/8/31,17,99.353,613
79007A,101001,2021/8/31,18,104.499,549
79007A,101001,2021/8/31,19,92.742,425
79007A,101001,2021/8/31,20,88.099,341
79007A,101001,2021/8/31,21,101.832,186
79007A,101001,2021/8/31,22,101.73,138
79007A,101001,2021/8/31,23,107.121,117
79007E,102004,2021/6/1,0,86.052,3
79007E,102004,2021/6/1,5,97.471,1
79007E,102004,2021/6/1,7,52.694,2
79007E,102004,2021/6/1,8,76.845,9
79007E,102004,2021/6/1,9,80.992,22
79007E,102004,2021/6/1,10,81.553,25
79007E,102004,2021/6/1,11,81.588,15
79007E,102004,2021/6/1,12,75.386,14
79007E,102004,2021/6/1,13,84,13
79007E,102004,2021/6/1,14,74.748,16
79007E,102004,2021/6/1,15,76.062,14
79007E,102004,2021/6/1,16,83.678,16
79007E,102004,2021/6/1,17,83.199,29
79007E,102004,2021/6/1,18,87.854,18
79007E,102004,2021/6/1,19,91.015,19
79007E,102004,2021/6/1,20,90.38,6
79007E,102004,2021/6/1,21,73.163,8
79007E,102004,2021/6/1,22,77.277,5
79007E,102004,2021/6/1,23,61.561,1
79007E,102004,2021/6/2,0,40.546,2
79007E,102004,2021/6/2,1,96.68,3
79007E,102004,2021/6/2,2,86.144,2
79007E,102004,2021/6/2,4,99.92,1
79007E,102004,2021/6/2,5,90.57,2
79007E,102004,2021/6/2,6,56.144,3
79007E,102004,2021/6/2,7,51.706,6
79007E,102004,2021/6/2,8,85.048,7
79007E,102004,2021/6/2,9,69.638,9
79007E,102004,2021/6/2,10,86.923,9
79007E,102004,2021/6/2,11,66.799,16
79007E,102004,2021/6/2,12,92.789,13
79007E,102004,2021/6/2,13,79.646,13
79007E,102004,2021/6/2,14,79.888,12
79007E,102004,2021/6/2,15,67.71,16
79007E,102004,2021/6/2,16,90.224,14
79007E,102004,2021/6/2,17,84.526,16
79007E,102004,2021/6/2,18,82.296,18
79007E,102004,2021/6/2,19,82.908,14
79007E,102004,2021/6/2,20,68.244,4
79007E,102004,2021/6/2,21,45.603,4
79007E,102004,2021/6/2,22,84.01,5
79007E,102004,2021/6/2,23,40.966,2
79007E,102004,2021/6/3,0,85.707,1
79007E,102004,2021/6/3,1,92.056,1
79007E,102004,2021/6/3,3,58.483,1
79007E,102004,2021/6/3,5,68.33,1
79007E,102004,2021/6/3,6,77.775,2
79007E,102004,2021/6/3,7,78.769,7
79007E,102004,2021/6/3,8,53.672,6
79007E,102004,2021/6/3,9,92.933,15
79007E,102004,2021/6/3,10,79.302,18
79007E,102004,2021/6/3,11,89.222,14
79007E,102004,2021/6/3,12,75.411,15
79007E,102004,2021/6/3,13,57.167,15
79007E,102004,2021/6/3,14,72.21,13
79007E,102004,2021/6/3,15,70.447,10
79007E,102004,2021/6/3,16,75.893,29
79007E,102004,2021/6/3,17,89.919,25
79007E,102004,2021/6/3,18,78.554,13
79007E,102004,2021/6/3,19,78.414,15
79007E,102004,2021/6/3,20,95.544,8
79007E,102004,2021/6/3,21,63.774,3
79007E,102004,2021/6/3,22,72.744,8
79007E,102004,2021/6/3,23,98.816,3
79007E,102004,2021/6/4,0,77.395,2
79007E,102004,2021/6/4,1,77.37,1
79007E,102004,2021/6/4,5,91.639,2
79007E,102004,2021/6/4,6,66.95,1
79007E,102004,2021/6/4,7,81.62,7
79007E,102004,2021/6/4,8,56.464,7
79007E,102004,2021/6/4,9,66.84,18
79007E,102004,2021/6/4,10,70.553,20
79007E,102004,2021/6/4,11,66.077,12
79007E,102004,2021/6/4,12,69.466,19
79007E,102004,2021/6/4,13,59.404,15
79007E,102004,2021/6/4,14,53.402,21
79007E,102004,2021/6/4,15,60.543,20
79007E,102004,2021/6/4,16,79.081,32
79007E,102004,2021/6/4,17,82.589,42
79007E,102004,2021/6/4,18,82.329,27
79007E,102004,2021/6/4,19,83.617,19
79007E,102004,2021/6/4,20,70.934,16
79007E,102004,2021/6/4,21,69.707,10
79007E,102004,2021/6/4,22,73.908,10
79007E,102004,2021/6/5,0,106.556,3
79007E,102004,2021/6/5,1,4.923,1
79007E,102004,2021/6/5,2,130.816,1
79007E,102004,2021/6/5,5,64.61,2
79007E,102004,2021/6/5,6,50.851,2
79007E,102004,2021/6/5,7,79.874,3
79007E,102004,2021/6/5,8,65.187,11
79007E,102004,2021/6/5,9,65.505,14
79007E,102004,2021/6/5,10,65.65,22
79007E,102004,2021/6/5,11,56.692,19
79007E,102004,2021/6/5,12,63.726,17
79007E,102004,2021/6/5,13,58.034,15
79007E,102004,2021/6/5,14,65.735,16
79007E,102004,2021/6/5,15,76.556,18
79007E,102004,2021/6/5,16,86.907,17
79007E,102004,2021/6/5,17,68.449,21
79007E,102004,2021/6/5,18,83.44,25
79007E,102004,2021/6/5,19,84.429,19
79007E,102004,2021/6/5,20,74.479,12
79007E,102004,2021/6/5,21,84.284,7
79007E,102004,2021/6/5,22,59.041,5
79007E,102004,2021/6/5,23,73.72,3
79007E,102004,2021/6/6,1,85.707,1
79007E,102004,2021/6/6,2,75.747,2
79007E,102004,2021/6/6,5,51.607,2
79007E,102004,2021/6/6,6,22.803,1
79007E,102004,2021/6/6,7,60.435,10
79007E,102004,2021/6/6,8,67.391,11
79007E,102004,2021/6/6,9,72.056,8
79007E,102004,2021/6/6,10,72.79,11
79007E,102004,2021/6/6,11,66.766,15
79007E,102004,2021/6/6,12,71.388,14
79007E,102004,2021/6/6,13,63.64,19
79007E,102004,2021/6/6,14,45.348,12
79007E,102004,2021/6/6,15,72.857,23
79007E,102004,2021/6/6,16,71.781,21
79007E,102004,2021/6/6,17,75.418,12
79007E,102004,2021/6/6,18,82.83,22
79007E,102004,2021/6/6,19,84.438,13
79007E,102004,2021/6/6,20,71.323,12
79007E,102004,2021/6/6,21,31.541,4
79007E,102004,2021/6/6,22,68.27,4
79007E,102004,2021/6/6,23,85.015,4
79007E,102004,2021/6/7,1,71.904,4
79007E,102004,2021/6/7,2,56.109,2
79007E,102004,2021/6/7,3,85.707,1
79007E,102004,2021/6/7,4,88.381,2
79007E,102004,2021/6/7,5,16.822,1
79007E,102004,2021/6/7,6,81.752,4
79007E,102004,2021/6/7,7,55.481,9
79007E,102004,2021/6/7,8,64.966,5
79007E,102004,2021/6/7,9,74.345,12
79007E,102004,2021/6/7,10,60.697,10
79007E,102004,2021/6/7,11,79.29,16
79007E,102004,2021/6/7,12,68.554,18
79007E,102004,2021/6/7,13,70.705,15
79007E,102004,2021/6/7,14,70.288,16
79007E,102004,2021/6/7,15,61.694,10
79007E,102004,2021/6/7,16,73.122,17
79007E,102004,2021/6/7,17,81.735,21
79007E,102004,2021/6/7,18,80.85,24
79007E,102004,2021/6/7,19,81.075,20
79007E,102004,2021/6/7,20,73.003,16
79007E,102004,2021/6/7,21,77.972,6
79007E,102004,2021/6/7,22,52.696,7
79007E,102004,2021/6/7,23,51.353,4
79007E,102004,2021/6/8,0,71.015,1
79007E,102004,2021/6/8,1,81.492,1
79007E,102004,2021/6/8,2,85.339,1
79007E,102004,2021/6/8,6,108.381,2
79007E,102004,2021/6/8,7,73.224,6
79007E,102004,2021/6/8,8,32.482,4
79007E,102004,2021/6/8,9,87.717,12
79007E,102004,2021/6/8,10,70.891,10
79007E,102004,2021/6/8,11,66.622,17
79007E,102004,2021/6/8,12,71.51,11
79007E,102004,2021/6/8,13,74.764,14
79007E,102004,2021/6/8,14,65.367,17
79007E,102004,2021/6/8,15,60.373,11
79007E,102004,2021/6/8,16,73.167,18
79007E,102004,2021/6/8,17,79.715,24
79007E,102004,2021/6/8,18,81.249,16
79007E,102004,2021/6/8,19,82.332,21
79007E,102004,2021/6/8,20,77.638,15
79007E,102004,2021/6/8,21,64.189,13
79007E,102004,2021/6/8,22,74.437,3
79007E,102004,2021/6/8,23,71.398,2
79007E,102004,2021/6/9,0,72.836,1
79007E,102004,2021/6/9,1,84.613,1
79007E,102004,2021/6/9,4,77.977,1
79007E,102004,2021/6/9,5,100.934,1
79007E,102004,2021/6/9,6,84.403,6
79007E,102004,2021/6/9,7,60.329,2
79007E,102004,2021/6/9,8,75.589,14
79007E,102004,2021/6/9,9,69.818,12
79007E,102004,2021/6/9,10,81.73,18
79007E,102004,2021/6/9,11,76.998,10
79007E,102004,2021/6/9,12,72.778,14
79007E,102004,2021/6/9,13,68.421,9
79007E,102004,2021/6/9,14,75.121,12
79007E,102004,2021/6/9,15,75.785,13
79007E,102004,2021/6/9,16,71.435,19
79007E,102004,2021/6/9,17,81.879,19
79007E,102004,2021/6/9,18,86.648,14
79007E,102004,2021/6/9,19,84.872,16
79007E,102004,2021/6/9,20,67.182,7
79007E,102004,2021/6/9,21,68.984,5
79007E,102004,2021/6/9,22,88.516,2
79007E,102004,2021/6/9,23,75.58,4
79007E,102004,2021/6/10,0,78.61,3
79007E,102004,2021/6/10,1,77.117,3
79007E,102004,2021/6/10,6,80.634,4
79007E,102004,2021/6/10,7,78.175,5
79007E,102004,2021/6/10,8,64.326,10
79007E,102004,2021/6/10,9,70.309,16
79007E,102004,2021/6/10,10,72.526,19
79007E,102004,2021/6/10,11,75.996,12
79007E,102004,2021/6/10,12,63.595,13
79007E,102004,2021/6/10,13,74.813,20
79007E,102004,2021/6/10,14,81.9,22
79007E,102004,2021/6/10,15,79.649,16
79007E,102004,2021/6/10,16,79.018,22
79007E,102004,2021/6/10,17,75.36,32
79007E,102004,2021/6/10,18,91.714,22
79007E,102004,2021/6/10,19,82.642,20
79007E,102004,2021/6/10,20,76.21,8
79007E,102004,2021/6/10,21,87.83,10
79007E,102004,2021/6/10,22,67.934,5
79007E,102004,2021/6/10,23,59.3,4
79007E,102004,2021/6/11,1,63.82,5
79007E,102004,2021/6/11,2,100.138,3
79007E,102004,2021/6/11,4,75.319,1
79007E,102004,2021/6/11,5,103.563,1
79007E,102004,2021/6/11,6,96.058,1
79007E,102004,2021/6/11,7,58.197,3
79007E,102004,2021/6/11,8,86.676,5
79007E,102004,2021/6/11,9,77.761,11
79007E,102004,2021/6/11,10,75.425,13
79007E,102004,2021/6/11,11,73.118,19
79007E,102004,2021/6/11,12,73.453,18
79007E,102004,2021/6/11,13,71.689,15
79007E,102004,2021/6/11,14,81.157,13
79007E,102004,2021/6/11,15,88.118,22
79007E,102004,2021/6/11,16,85.742,32
79007E,102004,2021/6/11,17,86.619,35
79007E,102004,2021/6/11,18,90.835,38
79007E,102004,2021/6/11,19,95.003,26
79007E,102004,2021/6/11,20,76.513,14
79007E,102004,2021/6/11,21,84.179,9
79007E,102004,2021/6/11,22,64.027,9
79007E,102004,2021/6/11,23,82.695,3
79007E,102004,2021/6/12,0,81.725,3
79007E,102004,2021/6/12,1,73.939,5
79007E,102004,2021/6/12,2,79.547,2
79007E,102004,2021/6/12,5,62.333,1
79007E,102004,2021/6/12,6,78.13,6
79007E,102004,2021/6/12,7,52.854,7
79007E,102004,2021/6/12,8,71.614,10
79007E,102004,2021/6/12,9,83.017,17
79007E,102004,2021/6/12,10,81.732,15
79007E,102004,2021/6/12,11,78.011,21
79007E,102004,2021/6/12,12,86.329,22
79007E,102004,2021/6/12,13,92.49,20
79007E,102004,2021/6/12,14,82.896,24
79007E,102004,2021/6/12,15,78.48,24
79007E,102004,2021/6/12,16,81.962,26
79007E,102004,2021/6/12,17,88.221,17
79007E,102004,2021/6/12,18,83.694,15
79007E,102004,2021/6/12,19,83.556,21
79007E,102004,2021/6/12,20,72.531,12
79007E,102004,2021/6/12,21,58.571,6
79007E,102004,2021/6/12,22,70.236,4
79007E,102004,2021/6/12,23,65.194,1
79007E,102004,2021/6/13,0,80.83,1
79007E,102004,2021/6/13,3,76.239,2
79007E,102004,2021/6/13,5,42.555,2
79007E,102004,2021/6/13,6,67.835,8
79007E,102004,2021/6/13,7,72.719,6
79007E,102004,2021/6/13,8,84.701,10
79007E,102004,2021/6/13,9,84.758,24
79007E,102004,2021/6/13,10,77.56,22
79007E,102004,2021/6/13,11,83.208,18
79007E,102004,2021/6/13,12,87.018,18
79007E,102004,2021/6/13,13,80.392,21
79007E,102004,2021/6/13,14,91.829,14
79007E,102004,2021/6/13,15,75.438,19
79007E,102004,2021/6/13,16,82.7,23
79007E,102004,2021/6/13,17,84.834,17
79007E,102004,2021/6/13,18,88.348,21
79007E,102004,2021/6/13,19,92.723,18
79007E,102004,2021/6/13,20,71.627,6
79007E,102004,2021/6/13,21,77.491,7
79007E,102004,2021/6/13,22,67.954,4
79007E,102004,2021/6/13,23,46.899,4
79007E,102004,2021/6/14,0,55.452,3
79007E,102004,2021/6/14,1,96.996,1
79007E,102004,2021/6/14,2,85.78,2
79007E,102004,2021/6/14,4,94.1,3
79007E,102004,2021/6/14,5,112.34,1
79007E,102004,2021/6/14,6,73.373,1
79007E,102004,2021/6/14,7,83.1,10
79007E,102004,2021/6/14,8,76.55,14
79007E,102004,2021/6/14,9,85.975,18
79007E,102004,2021/6/14,10,88.899,23
79007E,102004,2021/6/14,11,82.381,23
79007E,102004,2021/6/14,12,82.467,20
79007E,102004,2021/6/14,13,93.222,22
79007E,102004,2021/6/14,14,87.997,15
79007E,102004,2021/6/14,15,94.423,14
79007E,102004,2021/6/14,16,80.471,21
79007E,102004,2021/6/14,17,86.189,35
79007E,102004,2021/6/14,18,87.639,21
79007E,102004,2021/6/14,19,93.349,20
79007E,102004,2021/6/14,20,77.327,11
79007E,102004,2021/6/14,21,65.96,13
79007E,102004,2021/6/14,22,85.119,2
79007E,102004,2021/6/14,23,36.872,3
79007E,102004,2021/6/15,0,46.991,2
79007E,102004,2021/6/15,3,95.597,1
79007E,102004,2021/6/15,4,96.058,1
79007E,102004,2021/6/15,5,105.207,1
79007E,102004,2021/6/15,6,66.28,1
79007E,102004,2021/6/15,7,92.639,8
79007E,102004,2021/6/15,8,89.412,7
79007E,102004,2021/6/15,9,70.23,5
79007E,102004,2021/6/15,10,81.028,14
79007E,102004,2021/6/15,11,85.252,11
79007E,102004,2021/6/15,12,74.125,14
79007E,102004,2021/6/15,13,71.114,15
79007E,102004,2021/6/15,14,68.261,17
79007E,102004,2021/6/15,15,90.064,10
79007E,102004,2021/6/15,16,75.241,15
79007E,102004,2021/6/15,17,88.298,24
79007E,102004,2021/6/15,18,89.572,21
79007E,102004,2021/6/15,19,84.784,18
79007E,102004,2021/6/15,20,76.077,9
79007E,102004,2021/6/15,21,48.382,2
79007E,102004,2021/6/15,22,63.462,4
79007E,102004,2021/6/15,23,41.002,4
79007E,102004,2021/6/16,0,64.816,6
79007E,102004,2021/6/16,1,95.139,1
79007E,102004,2021/6/16,2,82.85,1
79007E,102004,2021/6/16,4,75.893,1
79007E,102004,2021/6/16,6,72.285,5
79007E,102004,2021/6/16,7,82.637,5
79007E,102004,2021/6/16,8,70.998,7
79007E,102004,2021/6/16,9,53.925,8
79007E,102004,2021/6/16,10,77.85,14
79007E,102004,2021/6/16,11,82.371,11
79007E,102004,2021/6/16,12,81.088,13
79007E,102004,2021/6/16,13,67.408,15
79007E,102004,2021/6/16,14,79.482,19
79007E,102004,2021/6/16,15,80.693,11
79007E,102004,2021/6/16,16,80.892,20
79007E,102004,2021/6/16,17,78.534,30
79007E,102004,2021/6/16,18,84.512,20
79007E,102004,2021/6/16,19,79.802,13
79007E,102004,2021/6/16,20,67.878,12
79007E,102004,2021/6/16,21,66.111,4
79007E,102004,2021/6/16,22,45.279,2
79007E,102004,2021/6/16,23,65.449,4
79007E,102004,2021/6/17,0,96.058,1
79007E,102004,2021/6/17,1,77.672,1
79007E,102004,2021/6/17,2,83.547,1
79007E,102004,2021/6/17,3,81.828,1
79007E,102004,2021/6/17,5,63.325,1
79007E,102004,2021/6/17,6,84.975,1
79007E,102004,2021/6/17,7,74.874,6
79007E,102004,2021/6/17,8,86.175,7
79007E,102004,2021/6/17,9,72.297,15
79007E,102004,2021/6/17,10,81.479,9
79007E,102004,2021/6/17,11,80.35,17
79007E,102004,2021/6/17,12,79.623,18
79007E,102004,2021/6/17,13,66.317,11
79007E,102004,2021/6/17,14,80.87,12
79007E,102004,2021/6/17,15,69.411,16
79007E,102004,2021/6/17,16,77.094,22
79007E,102004,2021/6/17,17,83.222,30
79007E,102004,2021/6/17,18,81.157,11
79007E,102004,2021/6/17,19,84.674,22
79007E,102004,2021/6/17,20,82.785,7
79007E,102004,2021/6/17,21,72.006,8
79007E,102004,2021/6/17,22,73.063,7
79007E,102004,2021/6/17,23,87.983,1
79007E,102004,2021/6/18,0,94.291,2
79007E,102004,2021/6/18,1,82.664,2
79007E,102004,2021/6/18,6,83.76,2
79007E,102004,2021/6/18,7,75.376,5
79007E,102004,2021/6/18,8,67.525,12
79007E,102004,2021/6/18,9,69.804,15
79007E,102004,2021/6/18,10,77.41,12
79007E,102004,2021/6/18,11,80.119,11
79007E,102004,2021/6/18,12,69.325,17
79007E,102004,2021/6/18,13,65.644,22
79007E,102004,2021/6/18,14,74.762,9
79007E,102004,2021/6/18,15,83.335,22
79007E,102004,2021/6/18,16,83.91,26
79007E,102004,2021/6/18,17,85.904,19
79007E,102004,2021/6/18,18,85.362,33
79007E,102004,2021/6/18,19,91.743,17
79007E,102004,2021/6/18,20,81.237,11
79007E,102004,2021/6/18,21,82.559,4
79007E,102004,2021/6/18,22,83.875,7
79007E,102004,2021/6/18,23,82.745,4
79007E,102004,2021/6/19,1,91.211,1
79007E,102004,2021/6/19,2,45.294,1
79007E,102004,2021/6/19,5,95.139,1
79007E,102004,2021/6/19,6,13.047,1
79007E,102004,2021/6/19,7,84.509,5
79007E,102004,2021/6/19,8,72.591,9
79007E,102004,2021/6/19,9,72.989,11
79007E,102004,2021/6/19,10,77.403,23
79007E,102004,2021/6/19,11,79.674,17
79007E,102004,2021/6/19,12,65.895,19
79007E,102004,2021/6/19,13,78.881,11
79007E,102004,2021/6/19,14,65.619,13
79007E,102004,2021/6/19,15,75.989,7
79007E,102004,2021/6/19,16,76.828,23
79007E,102004,2021/6/19,17,87.133,26
79007E,102004,2021/6/19,18,81.493,26
79007E,102004,2021/6/19,19,78.353,21
79007E,102004,2021/6/19,20,85.855,6
79007E,102004,2021/6/19,21,65.21,5
79007E,102004,2021/6/19,22,80.623,7
79007E,102004,2021/6/19,23,81.778,4
79007E,102004,2021/6/20,0,86.144,2
79007E,102004,2021/6/20,1,64.142,1
79007E,102004,2021/6/20,3,70.762,1
79007E,102004,2021/6/20,6,87.549,3
79007E,102004,2021/6/20,7,86.502,6
79007E,102004,2021/6/20,8,85.038,3
79007E,102004,2021/6/20,9,81.189,14
79007E,102004,2021/6/20,10,80.493,11
79007E,102004,2021/6/20,11,91.799,12
79007E,102004,2021/6/20,12,87.679,11
79007E,102004,2021/6/20,13,77.89,15
79007E,102004,2021/6/20,14,70.197,20
79007E,102004,2021/6/20,15,73.559,14
79007E,102004,2021/6/20,16,69.909,17
79007E,102004,2021/6/20,17,85.778,17
79007E,102004,2021/6/20,18,91.814,27
79007E,102004,2021/6/20,19,81.068,24
79007E,102004,2021/6/20,20,77.064,8
79007E,102004,2021/6/20,21,76.937,7
79007E,102004,2021/6/20,22,71.585,7
79007E,102004,2021/6/20,23,88.374,1
79007E,102004,2021/6/21,0,75.99,5
79007E,102004,2021/6/21,1,6.763,1
79007E,102004,2021/6/21,2,38.741,2
79007E,102004,2021/6/21,3,70.014,1
79007E,102004,2021/6/21,5,90.795,1
79007E,102004,2021/6/21,6,65.636,3
