出口站点,日期,小时,分钟,车流量
102005,2021/5/15,15,0,1
102005,2021/5/15,15,10,2
102005,2021/5/15,15,15,1
102005,2021/5/15,15,20,1
102005,2021/5/15,15,25,2
102005,2021/5/15,15,30,1
102005,2021/5/15,16,0,2
102005,2021/5/15,16,5,3
102005,2021/5/15,16,10,1
102005,2021/5/15,16,20,2
102005,2021/5/15,16,30,1
102005,2021/5/15,16,35,2
102005,2021/5/15,16,40,4
102005,2021/5/15,16,55,1
102005,2021/5/15,17,5,2
102005,2021/5/15,17,15,1
102005,2021/5/15,17,20,1
102005,2021/5/15,17,30,1
102005,2021/5/15,17,40,1
102005,2021/5/15,17,55,1
102005,2021/5/15,18,0,1
102005,2021/5/15,18,5,1
102005,2021/5/15,18,15,1
102005,2021/5/15,18,20,1
102005,2021/5/15,18,25,1
102005,2021/5/15,18,40,1
102005,2021/5/15,19,20,1
102005,2021/5/15,20,5,1
102005,2021/5/15,20,40,1
102005,2021/5/16,6,15,1
102005,2021/5/16,7,30,2
102005,2021/5/16,7,35,3
102005,2021/5/16,7,40,1
102005,2021/5/16,7,45,2
102005,2021/5/16,7,50,3
102005,2021/5/16,7,55,3
102005,2021/5/16,8,0,2
102005,2021/5/16,8,5,1
102005,2021/5/16,8,10,1
102005,2021/5/16,8,15,4
102005,2021/5/16,8,20,1
102005,2021/5/16,8,25,2
102005,2021/5/16,8,30,6
102005,2021/5/16,8,35,1
102005,2021/5/16,8,40,4
102005,2021/5/16,8,45,1
102005,2021/5/16,9,0,3
102005,2021/5/16,9,10,1
102005,2021/5/16,9,15,3
102005,2021/5/16,9,25,1
102005,2021/5/16,9,40,1
102005,2021/5/16,9,45,1
102005,2021/5/16,9,55,1
102005,2021/5/16,10,0,4
102005,2021/5/16,10,5,4
102005,2021/5/16,10,10,3
102005,2021/5/16,10,20,2
102005,2021/5/16,10,30,1
102005,2021/5/16,10,35,3
102005,2021/5/16,10,40,3
102005,2021/5/16,10,45,1
102005,2021/5/16,10,50,1
102005,2021/5/16,10,55,2
102005,2021/5/16,11,0,1
102005,2021/5/16,11,5,2
102005,2021/5/16,11,15,1
102005,2021/5/16,11,20,3
102005,2021/5/16,11,45,1
102005,2021/5/16,11,50,1
102005,2021/5/16,12,0,2
102005,2021/5/16,12,5,1
102005,2021/5/16,12,10,1
102005,2021/5/16,12,15,1
102005,2021/5/16,12,20,1
102005,2021/5/16,12,35,1
102005,2021/5/16,12,40,3
102005,2021/5/16,12,55,3
102005,2021/5/16,13,0,2
102005,2021/5/16,13,5,2
102005,2021/5/16,13,10,5
102005,2021/5/16,13,15,1
102005,2021/5/16,13,25,4
102005,2021/5/16,13,30,1
102005,2021/5/16,13,35,3
102005,2021/5/16,13,45,1
102005,2021/5/16,13,50,2
102005,2021/5/16,14,15,1
102005,2021/5/16,14,20,1
102005,2021/5/16,14,30,1
102005,2021/5/16,14,35,1
102005,2021/5/16,14,55,1
102005,2021/5/16,15,0,3
102005,2021/5/16,15,5,1
102005,2021/5/16,15,10,1
102005,2021/5/16,15,25,2
102005,2021/5/16,15,30,2
102005,2021/5/16,15,35,3
102005,2021/5/16,15,45,3
102005,2021/5/16,15,50,1
102005,2021/5/16,15,55,1
102005,2021/5/16,16,0,1
102005,2021/5/16,16,10,2
102005,2021/5/16,16,15,1
102005,2021/5/16,16,20,2
102005,2021/5/16,16,25,1
102005,2021/5/16,16,30,1
102005,2021/5/16,16,35,1
102005,2021/5/16,16,40,2
102005,2021/5/16,16,45,1
102005,2021/5/16,16,55,1
102005,2021/5/16,17,5,1
102005,2021/5/16,17,10,1
102005,2021/5/16,17,15,5
102005,2021/5/16,17,45,1
102005,2021/5/16,17,50,1
102005,2021/5/16,17,55,1
102005,2021/5/16,18,15,2
102005,2021/5/16,18,20,3
102005,2021/5/16,18,25,1
102005,2021/5/16,18,35,1
102005,2021/5/16,18,40,1
102005,2021/5/16,18,45,1
102005,2021/5/16,18,55,1
102005,2021/5/16,19,0,1
102005,2021/5/16,19,10,1
102005,2021/5/16,19,15,1
102005,2021/5/16,19,20,1
102005,2021/5/16,19,50,1
102005,2021/5/16,20,30,2
102005,2021/5/16,20,55,1
102005,2021/5/16,22,15,1
102005,2021/5/17,1,10,1
102005,2021/5/17,1,15,1
102005,2021/5/17,6,35,1
102005,2021/5/17,6,55,1
102005,2021/5/17,7,15,3
102005,2021/5/17,7,20,3
102005,2021/5/17,7,25,2
102005,2021/5/17,7,30,2
102005,2021/5/17,7,35,2
102005,2021/5/17,7,45,4
102005,2021/5/17,7,50,3
102005,2021/5/17,7,55,3
102005,2021/5/17,8,0,1
102005,2021/5/17,8,5,5
102005,2021/5/17,8,10,1
102005,2021/5/17,8,15,2
102005,2021/5/17,8,20,4
102005,2021/5/17,8,25,3
102005,2021/5/17,8,30,3
102005,2021/5/17,8,35,2
102005,2021/5/17,8,40,1
102005,2021/5/17,8,45,1
102005,2021/5/17,8,50,4
102005,2021/5/17,8,55,2
102005,2021/5/17,9,10,3
102005,2021/5/17,9,15,2
102005,2021/5/17,9,25,1
102005,2021/5/17,9,30,1
102005,2021/5/17,9,35,2
102005,2021/5/17,9,45,1
102005,2021/5/17,9,55,1
102005,2021/5/17,10,0,2
102005,2021/5/17,10,10,2
102005,2021/5/17,10,15,2
102005,2021/5/17,10,20,3
102005,2021/5/17,10,25,1
102005,2021/5/17,10,30,2
102005,2021/5/17,10,40,1
102005,2021/5/17,10,45,3
102005,2021/5/17,10,50,2
102005,2021/5/17,11,10,1
102005,2021/5/17,11,15,1
102005,2021/5/17,11,20,3
102005,2021/5/17,11,30,2
102005,2021/5/17,11,35,2
102005,2021/5/17,11,40,3
102005,2021/5/17,11,45,3
102005,2021/5/17,11,50,1
102005,2021/5/17,11,55,1
102005,2021/5/17,12,5,1
102005,2021/5/17,12,10,1
102005,2021/5/17,12,25,2
102005,2021/5/17,12,30,1
102005,2021/5/17,12,40,1
102005,2021/5/17,12,45,1
102005,2021/5/17,12,50,1
102005,2021/5/17,13,0,2
102005,2021/5/17,13,5,1
102005,2021/5/17,13,10,5
102005,2021/5/17,13,15,2
102005,2021/5/17,13,20,1
102005,2021/5/17,13,30,3
102005,2021/5/17,13,40,3
102005,2021/5/17,13,45,1
102005,2021/5/17,13,50,1
102005,2021/5/17,13,55,1
102005,2021/5/17,14,0,3
102005,2021/5/17,14,5,1
102005,2021/5/17,14,10,1
102005,2021/5/17,14,15,1
102005,2021/5/17,14,20,1
102005,2021/5/17,14,30,2
102005,2021/5/17,14,40,1
102005,2021/5/17,14,45,1
102005,2021/5/17,14,50,2
102005,2021/5/17,14,55,1
102005,2021/5/17,15,0,1
102005,2021/5/17,15,5,1
102005,2021/5/17,15,10,2
102005,2021/5/17,15,15,4
102005,2021/5/17,15,20,2
102005,2021/5/17,15,25,1
102005,2021/5/17,15,35,1
102005,2021/5/17,15,40,1
102005,2021/5/17,15,45,1
102005,2021/5/17,15,50,2
102005,2021/5/17,15,55,1
102005,2021/5/17,16,0,2
102005,2021/5/17,16,5,1
102005,2021/5/17,16,10,1
102005,2021/5/17,16,15,3
102005,2021/5/17,16,20,1
102005,2021/5/17,16,25,1
102005,2021/5/17,16,40,2
102005,2021/5/17,16,45,3
102005,2021/5/17,16,55,3
102005,2021/5/17,17,0,1
102005,2021/5/17,17,5,2
102005,2021/5/17,17,35,3
102005,2021/5/17,17,45,1
102005,2021/5/17,17,50,1
102005,2021/5/17,17,55,1
102005,2021/5/17,18,0,1
102005,2021/5/17,18,10,1
102005,2021/5/17,18,15,1
102005,2021/5/17,18,20,2
102005,2021/5/17,18,30,1
102005,2021/5/17,18,35,1
102005,2021/5/17,18,40,1
102005,2021/5/17,18,50,1
102005,2021/5/17,18,55,1
102005,2021/5/17,19,5,2
102005,2021/5/17,19,15,1
102005,2021/5/17,19,25,1
102005,2021/5/17,19,35,1
102005,2021/5/17,19,40,2
102005,2021/5/17,19,45,1
102005,2021/5/17,20,10,1
102005,2021/5/17,21,40,1
102005,2021/5/17,22,5,1
102005,2021/5/17,22,45,1
102005,2021/5/17,23,15,1
102005,2021/5/18,0,40,1
102005,2021/5/18,6,15,1
102005,2021/5/18,6,45,1
102005,2021/5/18,7,5,1
102005,2021/5/18,7,10,1
102005,2021/5/18,7,20,1
102005,2021/5/18,7,25,1
102005,2021/5/18,7,30,1
102005,2021/5/18,7,40,2
102005,2021/5/18,7,45,2
102005,2021/5/18,7,50,1
102005,2021/5/18,7,55,4
102005,2021/5/18,8,0,3
102005,2021/5/18,8,5,3
102005,2021/5/18,8,10,4
102005,2021/5/18,8,15,2
102005,2021/5/18,8,20,2
102005,2021/5/18,8,25,5
102005,2021/5/18,8,30,2
102005,2021/5/18,8,40,2
102005,2021/5/18,8,45,1
102005,2021/5/18,8,50,2
102005,2021/5/18,8,55,2
102005,2021/5/18,9,5,1
102005,2021/5/18,9,10,1
102005,2021/5/18,9,15,1
102005,2021/5/18,9,40,1
102005,2021/5/18,9,50,1
102005,2021/5/18,10,0,1
102005,2021/5/18,10,35,1
102005,2021/5/18,11,20,1
102005,2021/5/18,11,25,1
102005,2021/5/18,11,50,2
102005,2021/5/18,11,55,1
102005,2021/5/18,12,0,1
102005,2021/5/18,12,5,3
102005,2021/5/18,12,10,4
102005,2021/5/18,12,25,4
102005,2021/5/18,12,30,2
102005,2021/5/18,12,35,5
102005,2021/5/18,12,40,4
102005,2021/5/18,12,45,5
102005,2021/5/18,12,50,2
102005,2021/5/18,12,55,1
102005,2021/5/18,13,20,1
102005,2021/5/18,13,25,2
102005,2021/5/18,13,30,1
102005,2021/5/18,13,35,1
102005,2021/5/18,13,40,2
102005,2021/5/18,13,45,4
102005,2021/5/18,13,50,2
102005,2021/5/18,13,55,4
102005,2021/5/18,14,10,3
102005,2021/5/18,14,15,1
102005,2021/5/18,14,20,2
102005,2021/5/18,14,25,1
102005,2021/5/18,14,40,1
102005,2021/5/18,15,5,1
102005,2021/5/18,15,20,1
102005,2021/5/18,15,35,1
102005,2021/5/18,15,40,1
102005,2021/5/18,16,20,1
102005,2021/5/18,18,15,1
102005,2021/5/18,18,45,2
102005,2021/5/18,19,20,1
102005,2021/5/18,19,25,2
102005,2021/5/18,19,35,1
102005,2021/5/18,20,0,1
102005,2021/5/18,22,55,1
102005,2021/5/18,23,5,1
102005,2021/5/18,23,30,1
102005,2021/5/19,6,5,1
102005,2021/5/19,6,50,1
102005,2021/5/19,7,30,2
102005,2021/5/19,7,40,1
102005,2021/5/19,7,50,1
102005,2021/5/19,7,55,6
102005,2021/5/19,8,0,3
102005,2021/5/19,8,5,6
102005,2021/5/19,8,10,2
102005,2021/5/19,8,15,2
102005,2021/5/19,8,20,2
102005,2021/5/19,8,25,5
102005,2021/5/19,8,30,3
102005,2021/5/19,8,35,3
102005,2021/5/19,8,40,2
102005,2021/5/19,8,45,3
102005,2021/5/19,8,50,1
102005,2021/5/19,9,0,3
102005,2021/5/19,9,5,1
102005,2021/5/19,9,30,1
102005,2021/5/19,9,40,1
102005,2021/5/19,9,45,1
102005,2021/5/19,9,50,1
102005,2021/5/19,9,55,2
102005,2021/5/19,10,5,3
102005,2021/5/19,10,15,2
102005,2021/5/19,10,20,1
102005,2021/5/19,10,25,2
102005,2021/5/19,10,30,7
102005,2021/5/19,10,35,3
102005,2021/5/19,10,40,4
102005,2021/5/19,10,45,1
102005,2021/5/19,10,50,1
102005,2021/5/19,10,55,3
102005,2021/5/19,11,5,1
102005,2021/5/19,11,15,1
102005,2021/5/19,11,20,1
102005,2021/5/19,11,25,2
102005,2021/5/19,11,30,1
102005,2021/5/19,11,35,2
102005,2021/5/19,11,40,2
102005,2021/5/19,11,50,1
102005,2021/5/19,11,55,1
102005,2021/5/19,12,5,1
102005,2021/5/19,12,20,1
102005,2021/5/19,12,25,4
102005,2021/5/19,12,30,4
102005,2021/5/19,12,35,2
102005,2021/5/19,12,40,2
102005,2021/5/19,12,45,3
102005,2021/5/19,12,55,1
102005,2021/5/19,13,0,2
102005,2021/5/19,13,5,2
102005,2021/5/19,13,10,5
102005,2021/5/19,13,20,1
102005,2021/5/19,13,25,3
102005,2021/5/19,13,30,2
102005,2021/5/19,13,35,1
102005,2021/5/19,14,15,1
102005,2021/5/19,14,40,1
102005,2021/5/19,14,45,1
102005,2021/5/19,15,25,1
102005,2021/5/19,15,30,2
102005,2021/5/19,15,35,3
102005,2021/5/19,15,40,1
102005,2021/5/19,15,50,1
102005,2021/5/19,16,0,1
102005,2021/5/19,16,5,3
102005,2021/5/19,16,10,1
102005,2021/5/19,16,20,2
102005,2021/5/19,16,30,2
102005,2021/5/19,16,35,2
102005,2021/5/19,16,40,1
102005,2021/5/19,16,45,1
102005,2021/5/19,17,20,2
102005,2021/5/19,17,25,1
102005,2021/5/19,17,40,1
102005,2021/5/19,17,45,2
102005,2021/5/19,18,0,1
102005,2021/5/19,18,5,1
102005,2021/5/19,18,10,1
102005,2021/5/19,18,20,2
102005,2021/5/19,18,25,2
102005,2021/5/19,18,35,1
102005,2021/5/19,18,40,2
102005,2021/5/19,18,55,1
102005,2021/5/19,19,0,1
102005,2021/5/19,19,35,1
102005,2021/5/19,20,0,2
102005,2021/5/19,20,55,1
102005,2021/5/19,21,25,1
102005,2021/5/20,5,25,1
102005,2021/5/20,7,0,1
102005,2021/5/20,7,10,3
102005,2021/5/20,7,25,4
102005,2021/5/20,7,40,2
102005,2021/5/20,7,45,2
102005,2021/5/20,7,55,4
102005,2021/5/20,8,0,5
102005,2021/5/20,8,5,3
102005,2021/5/20,8,10,1
102005,2021/5/20,8,15,2
102005,2021/5/20,8,25,7
102005,2021/5/20,8,30,3
102005,2021/5/20,8,35,1
102005,2021/5/20,8,40,2
102005,2021/5/20,8,50,3
102005,2021/5/20,8,55,2
102005,2021/5/20,9,5,2
102005,2021/5/20,9,10,1
102005,2021/5/20,9,15,1
102005,2021/5/20,9,20,1
102005,2021/5/20,9,30,1
102005,2021/5/20,9,45,2
102005,2021/5/20,9,50,2
102005,2021/5/20,9,55,1
102005,2021/5/20,10,0,1
102005,2021/5/20,10,10,2
102005,2021/5/20,10,15,2
102005,2021/5/20,10,20,1
102005,2021/5/20,10,25,2
102005,2021/5/20,10,30,3
102005,2021/5/20,10,35,3
102005,2021/5/20,10,40,2
102005,2021/5/20,10,45,1
102005,2021/5/20,10,50,1
102005,2021/5/20,10,55,4
102005,2021/5/20,11,0,2
102005,2021/5/20,11,5,2
102005,2021/5/20,11,10,1
102005,2021/5/20,11,15,2
102005,2021/5/20,11,25,4
102005,2021/5/20,11,35,2
102005,2021/5/20,11,45,1
102005,2021/5/20,11,50,1
102005,2021/5/20,12,0,5
102005,2021/5/20,12,5,1
102005,2021/5/20,12,10,1
102005,2021/5/20,12,15,2
102005,2021/5/20,12,25,2
102005,2021/5/20,12,30,2
102005,2021/5/20,12,35,1
102005,2021/5/20,12,40,2
102005,2021/5/20,12,45,1
102005,2021/5/20,12,55,4
102005,2021/5/20,13,20,2
102005,2021/5/20,13,25,2
102005,2021/5/20,13,40,3
102005,2021/5/20,13,45,2
102005,2021/5/20,13,50,1
102005,2021/5/20,13,55,2
102005,2021/5/20,14,0,2
102005,2021/5/20,14,10,3
102005,2021/5/20,14,15,1
102005,2021/5/20,14,30,2
102005,2021/5/20,14,40,2
102005,2021/5/20,14,45,3
102005,2021/5/20,14,50,1
102005,2021/5/20,14,55,1
102005,2021/5/20,15,10,2
102005,2021/5/20,15,15,2
102005,2021/5/20,15,30,4
102005,2021/5/20,15,40,2
102005,2021/5/20,15,50,2
102005,2021/5/20,15,55,1
102005,2021/5/20,16,5,1
102005,2021/5/20,16,20,1
102005,2021/5/20,16,25,2
102005,2021/5/20,16,30,3
102005,2021/5/20,16,35,1
102005,2021/5/20,16,40,2
102005,2021/5/20,16,45,1
102005,2021/5/20,16,55,1
102005,2021/5/20,17,15,1
102005,2021/5/20,17,35,1
102005,2021/5/20,17,40,2
102005,2021/5/20,17,45,1
102005,2021/5/20,18,0,1
102005,2021/5/20,18,10,1
102005,2021/5/20,18,15,2
102005,2021/5/20,18,20,2
102005,2021/5/20,18,25,1
102005,2021/5/20,18,35,1
102005,2021/5/20,18,50,1
102005,2021/5/20,19,5,1
102005,2021/5/20,19,15,2
102005,2021/5/20,19,20,1
102005,2021/5/20,20,5,1
102005,2021/5/20,21,15,1
102005,2021/5/20,21,45,1
102005,2021/5/20,22,35,1
102005,2021/5/20,23,5,1
102005,2021/5/21,6,0,1
102005,2021/5/21,6,15,1
102005,2021/5/21,6,50,1
102005,2021/5/21,7,15,1
102005,2021/5/21,7,20,2
102005,2021/5/21,7,30,4
102005,2021/5/21,7,40,2
102005,2021/5/21,7,45,4
102005,2021/5/21,7,50,3
102005,2021/5/21,7,55,5
102005,2021/5/21,8,0,4
102005,2021/5/21,8,5,5
102005,2021/5/21,8,10,3
102005,2021/5/21,8,15,2
102005,2021/5/21,8,20,2
102005,2021/5/21,8,25,5
102005,2021/5/21,8,30,1
102005,2021/5/21,8,35,1
102005,2021/5/21,8,40,2
102005,2021/5/21,8,45,1
102005,2021/5/21,8,50,2
102005,2021/5/21,8,55,1
102005,2021/5/21,9,0,2
102005,2021/5/21,9,5,2
102005,2021/5/21,9,10,1
102005,2021/5/21,9,15,1
102005,2021/5/21,9,20,1
102005,2021/5/21,9,30,2
102005,2021/5/21,9,35,1
102005,2021/5/21,9,45,2
102005,2021/5/21,9,55,2
102005,2021/5/21,10,0,1
102005,2021/5/21,10,10,1
102005,2021/5/21,10,15,2
102005,2021/5/21,10,20,1
102005,2021/5/21,10,30,2
102005,2021/5/21,10,35,4
102005,2021/5/21,10,40,2
102005,2021/5/21,10,45,1
102005,2021/5/21,10,50,2
102005,2021/5/21,10,55,1
102005,2021/5/21,11,0,4
102005,2021/5/21,11,5,3
102005,2021/5/21,11,10,2
102005,2021/5/21,11,20,1
102005,2021/5/21,11,25,1
102005,2021/5/21,11,30,1
102005,2021/5/21,11,45,5
102005,2021/5/21,11,55,2
102005,2021/5/21,12,0,1
102005,2021/5/21,12,10,1
102005,2021/5/21,12,15,2
102005,2021/5/21,12,20,2
102005,2021/5/21,12,35,1
102005,2021/5/21,12,45,1
102005,2021/5/21,12,50,1
102005,2021/5/21,12,55,1
102005,2021/5/21,13,0,2
102005,2021/5/21,13,10,3
102005,2021/5/21,13,15,2
102005,2021/5/21,13,20,1
102005,2021/5/21,13,25,2
102005,2021/5/21,13,35,5
102005,2021/5/21,13,40,2
102005,2021/5/21,13,50,2
102005,2021/5/21,13,55,1
102005,2021/5/21,14,0,1
102005,2021/5/21,14,5,2
102005,2021/5/21,14,30,2
102005,2021/5/21,14,35,2
102005,2021/5/21,14,50,2
102005,2021/5/21,14,55,1
102005,2021/5/21,15,5,5
102005,2021/5/21,15,30,3
102005,2021/5/21,15,40,1
102005,2021/5/21,15,45,1
102005,2021/5/21,15,55,2
102005,2021/5/21,16,0,1
102005,2021/5/21,16,5,3
102005,2021/5/21,16,10,1
102005,2021/5/21,16,15,1
102005,2021/5/21,16,25,2
102005,2021/5/21,16,30,4
102005,2021/5/21,16,35,1
102005,2021/5/21,17,5,1
102005,2021/5/21,17,10,2
102005,2021/5/21,17,15,2
102005,2021/5/21,17,35,1
102005,2021/5/21,17,40,1
102005,2021/5/21,17,45,1
102005,2021/5/21,17,55,1
102005,2021/5/21,18,0,1
102005,2021/5/21,18,5,1
102005,2021/5/21,18,10,1
102005,2021/5/21,18,15,1
102005,2021/5/21,18,25,1
102005,2021/5/21,18,45,1
102005,2021/5/21,19,0,1
102005,2021/5/21,19,5,2
102005,2021/5/21,19,25,1
102005,2021/5/21,19,35,2
102005,2021/5/21,19,50,1
102005,2021/5/21,20,10,2
102005,2021/5/21,20,30,1
102005,2021/5/21,21,10,1
102005,2021/5/21,21,25,1
102005,2021/5/21,21,50,1
102005,2021/5/21,23,0,1
102005,2021/5/21,23,15,1
102005,2021/5/21,23,30,1
102005,2021/5/21,23,35,3
102005,2021/5/22,1,5,1
102005,2021/5/22,1,25,1
102005,2021/5/22,5,50,1
102005,2021/5/22,6,15,1
102005,2021/5/22,6,40,1
102005,2021/5/22,6,45,1
102005,2021/5/22,6,50,1
102005,2021/5/22,7,5,1
102005,2021/5/22,7,15,1
102005,2021/5/22,7,20,1
102005,2021/5/22,7,30,1
102005,2021/5/22,7,40,1
102005,2021/5/22,7,45,1
102005,2021/5/22,7,50,3
102005,2021/5/22,7,55,4
102005,2021/5/22,8,0,4
102005,2021/5/22,8,5,2
102005,2021/5/22,8,10,5
102005,2021/5/22,8,15,1
102005,2021/5/22,8,20,6
102005,2021/5/22,8,25,2
102005,2021/5/22,8,30,2
102005,2021/5/22,8,35,2
102005,2021/5/22,8,40,4
102005,2021/5/22,8,45,2
102005,2021/5/22,8,55,2
102005,2021/5/22,9,10,1
102005,2021/5/22,9,20,1
102005,2021/5/22,9,30,1
102005,2021/5/22,9,40,2
102005,2021/5/22,9,50,1
102005,2021/5/22,9,55,1
102005,2021/5/22,10,5,1
102005,2021/5/22,10,10,1
102005,2021/5/22,10,15,1
102005,2021/5/22,10,20,4
102005,2021/5/22,10,25,2
102005,2021/5/22,10,30,3
102005,2021/5/22,10,35,1
102005,2021/5/22,10,45,2
102005,2021/5/22,10,50,1
102005,2021/5/22,10,55,4
102005,2021/5/22,11,0,3
102005,2021/5/22,11,15,2
102005,2021/5/22,11,20,1
102005,2021/5/22,11,25,1
102005,2021/5/22,11,30,4
102005,2021/5/22,11,40,1
102005,2021/5/22,11,45,4
102005,2021/5/22,11,50,5
102005,2021/5/22,11,55,2
102005,2021/5/22,12,0,4
102005,2021/5/22,12,5,4
102005,2021/5/22,12,15,1
102005,2021/5/22,12,25,1
102005,2021/5/22,12,30,1
102005,2021/5/22,12,35,1
102005,2021/5/22,12,40,2
102005,2021/5/22,12,45,1
102005,2021/5/22,12,50,2
102005,2021/5/22,13,0,1
102005,2021/5/22,13,10,1
102005,2021/5/22,13,15,3
102005,2021/5/22,13,20,3
102005,2021/5/22,13,25,4
102005,2021/5/22,13,30,6
102005,2021/5/22,13,35,6
102005,2021/5/22,13,40,1
102005,2021/5/22,13,45,2
102005,2021/5/22,13,50,1
102005,2021/5/22,13,55,2
102005,2021/5/22,14,10,5
102005,2021/5/22,14,15,2
102005,2021/5/22,14,25,1
102005,2021/5/22,14,30,2
102005,2021/5/22,14,35,1
102005,2021/5/22,14,40,1
102005,2021/5/22,14,50,1
102005,2021/5/22,15,5,3
102005,2021/5/22,15,15,4
102005,2021/5/22,15,25,1
102005,2021/5/22,15,40,1
102005,2021/5/22,15,45,1
102005,2021/5/22,15,50,1
102005,2021/5/22,16,0,1
102005,2021/5/22,16,10,1
102005,2021/5/22,16,20,2
102005,2021/5/22,16,25,3
102005,2021/5/22,16,30,1
102005,2021/5/22,16,35,1
102005,2021/5/22,16,40,2
102005,2021/5/22,16,45,1
102005,2021/5/22,17,0,2
102005,2021/5/22,17,5,3
102005,2021/5/22,17,10,1
102005,2021/5/22,17,25,1
102005,2021/5/22,17,45,1
102005,2021/5/22,18,0,1
102005,2021/5/22,18,5,1
102005,2021/5/22,18,20,1
102005,2021/5/22,18,25,1
102005,2021/5/22,18,30,2
102005,2021/5/22,18,50,1
102005,2021/5/22,19,10,1
102005,2021/5/22,19,45,1
102005,2021/5/22,20,10,1
102005,2021/5/22,21,10,1
102005,2021/5/23,0,15,1
102005,2021/5/23,6,5,1
102005,2021/5/23,7,10,1
102005,2021/5/23,7,15,2
102005,2021/5/23,7,40,2
102005,2021/5/23,7,45,1
102005,2021/5/23,7,55,2
102005,2021/5/23,8,0,1
102005,2021/5/23,8,5,5
102005,2021/5/23,8,10,4
102005,2021/5/23,8,15,3
102005,2021/5/23,8,20,4
102005,2021/5/23,8,25,1
102005,2021/5/23,8,30,1
102005,2021/5/23,8,35,4
102005,2021/5/23,8,40,2
102005,2021/5/23,8,45,5
102005,2021/5/23,8,55,1
102005,2021/5/23,9,0,3
102005,2021/5/23,9,10,1
102005,2021/5/23,9,15,2
102005,2021/5/23,9,20,2
102005,2021/5/23,9,30,1
102005,2021/5/23,9,55,1
102005,2021/5/23,10,10,1
102005,2021/5/23,10,15,2
102005,2021/5/23,10,20,1
102005,2021/5/23,10,25,4
102005,2021/5/23,10,30,3
102005,2021/5/23,10,35,4
102005,2021/5/23,10,45,2
102005,2021/5/23,10,50,1
102005,2021/5/23,10,55,1
102005,2021/5/23,11,0,2
102005,2021/5/23,11,5,5
102005,2021/5/23,11,15,2
102005,2021/5/23,11,20,2
102005,2021/5/23,11,25,2
102005,2021/5/23,11,30,2
102005,2021/5/23,11,40,1
102005,2021/5/23,11,50,2
102005,2021/5/23,11,55,1
102005,2021/5/23,12,0,2
102005,2021/5/23,12,10,2
102005,2021/5/23,12,15,1
102005,2021/5/23,12,25,1
102005,2021/5/23,12,35,1
102005,2021/5/23,12,40,2
102005,2021/5/23,12,55,1
102005,2021/5/23,13,10,2
102005,2021/5/23,13,15,2
102005,2021/5/23,13,20,1
102005,2021/5/23,13,25,1
102005,2021/5/23,13,35,3
102005,2021/5/23,13,40,2
102005,2021/5/23,13,45,3
102005,2021/5/23,13,55,1
102005,2021/5/23,14,0,1
102005,2021/5/23,14,5,2
102005,2021/5/23,14,15,2
102005,2021/5/23,14,20,1
102005,2021/5/23,14,25,1
102005,2021/5/23,14,35,1
102005,2021/5/23,14,40,1
102005,2021/5/23,14,55,1
102005,2021/5/23,15,0,2
102005,2021/5/23,15,25,2
102005,2021/5/23,15,30,1
102005,2021/5/23,15,40,4
102005,2021/5/23,15,45,2
102005,2021/5/23,15,50,1
102005,2021/5/23,15,55,2
102005,2021/5/23,16,0,3
102005,2021/5/23,16,10,1
102005,2021/5/23,16,15,1
102005,2021/5/23,16,20,2
102005,2021/5/23,16,25,1
102005,2021/5/23,16,30,1
102005,2021/5/23,16,35,1
102005,2021/5/23,16,45,1
102005,2021/5/23,16,50,4
102005,2021/5/23,17,15,1
102005,2021/5/23,17,45,1
102005,2021/5/23,17,50,1
102005,2021/5/23,17,55,1
102005,2021/5/23,18,0,1
102005,2021/5/23,18,10,1
102005,2021/5/23,18,15,1
102005,2021/5/23,18,35,1
102005,2021/5/23,18,45,5
102005,2021/5/23,20,15,1
102005,2021/5/23,20,20,1
102005,2021/5/23,21,5,1
102005,2021/5/23,21,30,1
102005,2021/5/24,5,40,1
102005,2021/5/24,6,45,1
102005,2021/5/24,6,50,1
102005,2021/5/24,7,0,1
102005,2021/5/24,7,10,1
102005,2021/5/24,7,20,4
102005,2021/5/24,7,25,2
102005,2021/5/24,7,30,3
102005,2021/5/24,7,35,5
102005,2021/5/24,7,40,1
102005,2021/5/24,7,45,1
102005,2021/5/24,7,50,4
102005,2021/5/24,7,55,2
102005,2021/5/24,8,0,2
102005,2021/5/24,8,5,1
102005,2021/5/24,8,10,2
102005,2021/5/24,8,15,1
102005,2021/5/24,8,20,3
102005,2021/5/24,8,25,3
102005,2021/5/24,8,30,3
102005,2021/5/24,8,35,4
102005,2021/5/24,8,40,2
102005,2021/5/24,8,45,2
102005,2021/5/24,8,50,1
102005,2021/5/24,8,55,2
102005,2021/5/24,9,0,1
102005,2021/5/24,9,5,2
102005,2021/5/24,9,10,1
102005,2021/5/24,9,15,1
102005,2021/5/24,9,20,2
102005,2021/5/24,9,25,1
102005,2021/5/24,9,30,3
102005,2021/5/24,9,35,2
102005,2021/5/24,9,40,3
102005,2021/5/24,9,45,3
102005,2021/5/24,9,50,1
102005,2021/5/24,9,55,1
102005,2021/5/24,10,0,2
102005,2021/5/24,10,5,2
102005,2021/5/24,10,10,2
102005,2021/5/24,10,15,1
102005,2021/5/24,10,20,1
102005,2021/5/24,10,30,1
102005,2021/5/24,10,40,4
102005,2021/5/24,10,45,1
